,Date,signal,short_mavg,long_mavg
1873,2021-09-21,0.0,299.9340026855469,301.0625
1874,2021-09-22,0.0,299.62900390625,300.6480010986328
1875,2021-09-23,0.0,299.4320037841797,300.37550201416013
1876,2021-09-24,0.0,299.4130035400391,300.2375030517578
1877,2021-09-27,0.0,299.2720062255859,300.0950042724609
1878,2021-09-28,0.0,298.29600524902344,299.52900390625
1879,2021-09-29,0.0,296.4800048828125,298.56300354003906
1880,2021-09-30,0.0,294.6750030517578,297.7050033569336
1881,2021-10-01,0.0,292.4700012207031,296.7010025024414
1882,2021-10-04,0.0,291.577001953125,296.02150268554686
1883,2021-10-05,0.0,290.4130004882812,295.1735015869141
1884,2021-10-06,0.0,289.3179992675781,294.47350158691404
1885,2021-10-07,0.0,288.9509979248047,294.1915008544922
1886,2021-10-08,0.0,288.7499969482422,294.0815002441406
1887,2021-10-11,0.0,288.42799682617186,293.8500015258789
1888,2021-10-12,0.0,288.98199768066405,293.6390014648438
1889,2021-10-13,0.0,289.96299743652344,293.221501159668
1890,2021-10-14,0.0,291.31299743652346,292.99400024414064
1891,2021-10-15,1.0,293.3349975585937,292.9024993896484
1892,2021-10-18,0.0,294.9519989013672,293.2645004272461
1893,2021-10-19,0.0,297.3820007324219,293.8975006103516
1894,2021-10-20,0.0,299.725,294.52149963378906
1895,2021-10-21,0.0,300.9240020751953,294.9375
1896,2021-10-22,0.0,302.3420013427734,295.54599914550784
1897,2021-10-25,0.0,303.9859985351562,296.2069976806641
1898,2021-10-26,0.0,305.5519989013672,297.2669982910156
1899,2021-10-27,0.0,307.66099853515624,298.81199798583987
1900,2021-10-28,0.0,310.172998046875,300.74299774169924
1901,2021-10-29,0.0,312.3519989013672,302.84349822998047
1902,2021-11-01,0.0,315.13099670410156,305.0414978027344
1903,2021-11-02,0.0,317.3269958496094,307.3544982910156
1904,2021-11-03,0.0,319.79599609375,309.760498046875
1905,2021-11-04,0.0,322.3679962158203,311.6459991455078
1906,2021-11-05,0.0,325.1789978027344,313.76049957275393
1907,2021-11-08,0.0,327.972998046875,315.9794982910156
1908,2021-11-09,0.0,330.58399658203126,318.06799774169923
1909,2021-11-10,0.0,332.4409973144531,320.0509979248047
1910,2021-11-11,0.0,333.13299865722655,321.65299835205076
1911,2021-11-12,0.0,334.11199951171875,323.231999206543
1912,2021-11-15,0.0,334.73000183105466,324.9304992675781
1913,2021-11-16,0.0,335.2670013427734,326.29699859619143
1914,2021-11-17,0.0,335.7710021972656,327.7834991455078
1915,2021-11-18,0.0,336.3,329.33399810791013
1916,2021-11-19,0.0,336.71300048828124,330.9459991455078
1917,2021-11-22,0.0,337.44500122070315,332.70899963378906
1918,2021-11-23,0.0,337.4390014648437,334.0114990234375
1919,2021-11-24,0.0,337.61000061035156,335.02549896240237
1920,2021-11-26,0.0,337.9200012207031,335.52649993896483
1921,2021-11-29,0.0,338.0220001220703,336.0669998168945
1922,2021-11-30,0.0,337.8,336.26500091552737
1923,2021-12-01,0.0,337.7450012207031,336.5060012817383
1924,2021-12-02,0.0,336.88099975585936,336.3260009765625
1925,2021-12-03,-1.0,336.2619995117187,336.2809997558594
1926,2021-12-06,0.0,334.39299926757815,335.55299987792966
1927,2021-12-07,0.0,333.0950012207031,335.27000122070314
1928,2021-12-08,0.0,332.9210021972656,335.1800018310547
1929,2021-12-09,0.0,332.7340026855469,335.17200164794923
1930,2021-12-10,0.0,332.7970031738281,335.35850219726564
1931,2021-12-13,0.0,333.3710021972656,335.69650115966795
1932,2021-12-14,0.0,333.16100158691404,335.48050079345705
1933,2021-12-15,0.0,332.5089996337891,335.1270004272461
1934,2021-12-16,0.0,333.05,334.9654998779297
1935,2021-12-17,0.0,331.9390014648437,334.1005004882812
1936,2021-12-20,0.0,331.5489990234375,332.9709991455078
1937,2021-12-21,0.0,330.71399841308596,331.90449981689454
1938,2021-12-22,0.0,330.01299743652345,331.46699981689454
1939,2021-12-23,0.0,329.8469970703125,331.2904998779297
1940,2021-12-27,0.0,329.8949951171875,331.3459991455078
1941,2021-12-28,0.0,330.1419952392578,331.7564987182617
1942,2021-12-29,0.0,330.9499938964844,332.05549774169924
1943,2021-12-30,0.0,332.2799957275391,332.3944976806641
1944,2021-12-31,0.0,332.55999755859375,332.80499877929685
1945,2022-01-03,1.0,334.0069976806641,332.9729995727539
1946,2022-01-04,0.0,335.48499755859376,333.5169982910156
1947,2022-01-05,0.0,335.7419952392578,333.2279968261719
1948,2022-01-06,0.0,334.22699584960935,332.11999664306643
1949,2022-01-07,0.0,332.3669952392578,331.1069961547852
